type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,09:04:54,52.35986679,4.952092599,6.6,6.7,8.99,327.2,0.268,1.85,,,,
T,09:04:55,52.35988297,4.952077596,5.9,7.5,8.05,330.5,0.27,2.07,,,,
T,09:04:56,52.35989587,4.952063263,5.9,6.3,9.6,325.9,0.272,1.74,,,,
T,09:04:57,52.3599061,4.952049935,6,5.2,11.45,321.5,0.273,1.46,,,,
T,09:04:58,52.3599211,4.95203468,6.2,7.1,8.48,328.2,0.275,1.97,,,,
T,09:04:59,52.35993435,4.952020766,6.2,6.3,9.51,327.3,0.277,1.75,,,,
T,09:05:00,52.35994625,4.952007607,6.5,5.8,10.42,326,0.278,1.6,,,,
T,09:05:01,52.35995798,4.951993693,6.5,5.8,10.33,324.1,0.28,1.61,,,,
T,09:05:02,52.35996947,4.951978019,6.6,6,10.01,320.2,0.282,1.67,,,,
T,09:05:03,52.35998154,4.951962093,6.8,6.2,9.65,321.1,0.283,1.73,,,,
T,09:05:04,52.35999051,4.951946251,6.2,5.3,11.34,312.8,0.285,1.47,,,,
T,09:05:05,52.36000006,4.951930828,6.8,5.4,11.15,315.4,0.286,1.49,,,,
T,09:05:06,52.36001213,4.951915154,6.6,6.2,9.71,321.6,0.288,1.72,,,,
T,09:05:07,52.36002521,4.951899648,6.4,6.5,9.27,324.1,0.29,1.8,,,,
T,09:05:08,52.36003853,4.951880537,6.5,7.1,8.45,318.8,0.292,1.97,,,,
T,09:05:09,52.36004826,4.951861175,6.7,6.1,9.77,309.4,0.294,1.71,,,,
T,09:05:10,52.36005513,4.951846087,6.8,4.6,13.01,306.7,0.295,1.28,,,,
T,09:05:11,52.36006536,4.951829407,6.5,5.8,10.36,315.1,0.296,1.61,,,,
T,09:05:12,52.36007391,4.951814404,6.5,5,11.94,313,0.298,1.4,,,,
T,09:05:13,52.36008262,4.951800909,6.4,4.8,12.47,316.6,0.299,1.34,,,,
T,09:05:14,52.36009092,4.95178951,6.4,4.3,13.81,320,0.3,1.21,,,,
T,09:05:15,52.36009838,4.951777942,6.7,4.1,14.56,316.6,0.302,1.14,,,,
T,09:05:16,52.36010534,4.951766208,6.7,4,14.98,314.2,0.303,1.11,,,,
T,09:05:17,52.36011447,4.95175221,5.7,5,11.96,316.9,0.304,1.39,,,,
T,09:05:18,52.36012244,4.951740475,5.9,4.3,13.97,318,0.305,1.19,,,,
T,09:05:19,52.36013124,4.951731255,6.9,4.2,14.33,327.4,0.306,1.16,,,,
T,09:05:20,52.36013736,4.951722287,6.2,3.3,18.22,318.2,0.307,0.91,,,,
T,09:05:21,52.36014389,4.951713234,6.3,3.4,17.48,319.8,0.308,0.95,,,,
T,09:05:22,52.36014884,4.951704266,6.5,3,20.27,312.1,0.309,0.82,,,,
T,09:05:23,52.36015605,4.951697309,6.7,3.4,17.89,329.5,0.31,0.93,,,,
T,09:05:24,52.36016535,4.951687167,6.9,4.5,13.39,326.3,0.311,1.24,,,,
T,09:05:25,52.36017181,4.951679707,6.8,3.2,18.94,324.8,0.312,0.88,,,,
T,09:05:26,52.3601796,4.951673504,6.7,3.5,17.27,334.1,0.313,0.96,,,,
T,09:05:27,52.36018949,4.95166705,7,4.3,14.06,338.3,0.314,1.19,,,,
T,09:05:28,52.36019854,4.951659674,6.8,4.1,14.81,333.5,0.315,1.13,,,,
T,09:05:29,52.36020877,4.95165104,7,4.6,13.01,332.7,0.317,1.28,,,,
T,09:05:30,52.36021992,4.951642239,6.7,5,12.1,334.3,0.318,1.38,,,,
T,09:05:31,52.3602314,4.951636875,6.9,4.8,12.54,344.1,0.319,1.33,,,,
T,09:05:32,52.36024129,4.951630086,7.2,4.3,13.96,337.3,0.321,1.19,,,,
T,09:05:33,52.36025026,4.951630253,6.3,3.6,16.7,0.7,0.322,1,,,,
T,09:05:34,52.36026007,4.951627906,7,4,15.11,351.7,0.323,1.1,,,,
T,09:05:35,52.36027222,4.951623045,6.8,5,11.97,346.3,0.324,1.39,,,,
T,09:05:36,52.36028614,4.95161307,7.2,6.1,9.86,336.4,0.326,1.69,,,,
T,09:05:37,52.36029904,4.951602844,7.1,5.7,10.44,334.2,0.327,1.6,,,,
T,09:05:38,52.36031178,4.951590607,7.4,5.9,10.13,329.6,0.329,1.64,,,,
T,09:05:39,52.36032176,4.951581806,7.1,4.5,13.21,331.7,0.33,1.26,,,,
T,09:05:40,52.36033383,4.951571831,6.8,5.4,11.07,333.2,0.332,1.51,,,,
T,09:05:41,52.36034875,4.951560851,7.2,6.6,9.15,335.8,0.334,1.82,,,,
T,09:05:42,52.36036124,4.951549703,6.7,5.7,10.52,331.4,0.335,1.58,,,,
T,09:05:43,52.36037398,4.951537633,6.7,5.9,10.17,329.9,0.337,1.64,,,,
T,09:05:44,52.36038739,4.951527994,6.6,5.9,10.22,336.3,0.338,1.63,,,,
T,09:05:45,52.36039954,4.951518774,6.8,5.4,11.18,335.1,0.34,1.49,,,,
T,09:05:46,52.36041153,4.951510895,7,5.2,11.59,338.1,0.341,1.44,,,,
T,09:05:47,52.36042209,4.951503687,6.7,4.6,13.09,337.4,0.343,1.27,,,,
T,09:05:48,52.36043198,4.951496897,6.9,4.3,13.96,337.3,0.344,1.19,,,,
T,09:05:49,52.36044338,4.951490443,6.5,4.8,12.41,340.9,0.345,1.34,,,,
T,09:05:50,52.36045553,4.951483738,6.9,5.1,11.68,341.4,0.347,1.43,,,,
T,09:05:51,52.36046802,4.951474182,6.3,5.5,10.86,335,0.348,1.53,,,,
T,09:05:52,52.36048093,4.951465298,6.5,5.6,10.69,337.2,0.35,1.56,,,,
T,09:05:53,52.36049585,4.951454736,6.7,6.5,9.21,336.6,0.352,1.81,,,,
T,09:05:54,52.36050909,4.951447695,6.9,5.6,10.75,342,0.353,1.55,,,,
T,09:05:55,52.36052225,4.95144384,6.2,5.4,11.2,349.9,0.355,1.49,,,,
T,09:05:56,52.36053701,4.951441996,6.7,5.9,10.12,355.6,0.356,1.65,,,,
T,09:05:57,52.36054933,4.951438894,6.2,5,12.01,351.3,0.358,1.39,,,,
T,09:05:58,52.36055989,4.951436212,6.6,4.3,14.01,351.2,0.359,1.19,,,,
T,09:05:59,52.36056835,4.951433865,6.8,3.4,17.44,350.4,0.36,0.96,,,,
T,09:06:00,52.36057355,4.95143068,7,2.2,26.98,339.5,0.36,0.62,,,,
T,09:06:01,52.36057875,4.951429674,7.1,2.1,28.62,353.3,0.361,0.58,,,,
T,09:06:02,52.36058755,4.951429088,6.7,3.5,17,357.7,0.362,0.98,,,,
T,09:06:03,52.36059752,4.951429507,6.2,4,15.01,1.5,0.363,1.11,,,,
T,09:06:04,52.36060515,4.951429926,6.8,3.1,19.63,1.9,0.364,0.85,,,,
T,09:06:05,52.3606137,4.951428417,6.9,3.4,17.42,353.8,0.365,0.96,,,,
T,09:06:06,52.36062041,4.951424478,6.9,2.9,21.02,340.3,0.366,0.79,,,,
T,09:06:07,52.36062518,4.951418694,6.6,2.4,25.19,323.5,0.366,0.66,,,,
T,09:06:08,52.3606277,4.951415006,6.8,1.4,44.32,318.2,0.367,0.38,,,,
T,09:06:09,52.36063021,4.951409977,6.4,1.6,37.68,309.3,0.367,0.44,,,,
T,09:06:10,52.36063432,4.95140763,6.3,1.7,34.42,340.8,0.368,0.48,,,,
T,09:06:11,52.36063658,4.951404613,6.5,1.2,51.27,320.8,0.368,0.33,,,,
T,09:06:12,52.36063474,4.951401511,6.7,1.1,56.59,225.8,0.368,0.29,,,,
T,09:06:13,52.36062946,4.951400422,6.6,2.1,28.14,187.2,0.369,0.59,,,,
T,09:06:14,52.36062191,4.951399416,6.7,3,19.79,184.7,0.37,0.84,,,,
T,09:06:15,52.36061529,4.951403271,6.4,2.8,21.31,160.4,0.37,0.78,,,,
T,09:06:16,52.3606101,4.951409809,6.8,2.6,22.83,142.5,0.371,0.73,,,,
T,09:06:17,52.36060532,4.951415341,6.4,2.3,25.58,144.7,0.372,0.65,,,,
T,09:06:18,52.36060197,4.951421376,6.5,2,30.02,132.3,0.372,0.56,,,,
T,09:06:19,52.3605997,4.95142498,6.2,1.3,47.39,135.8,0.373,0.35,,,,
T,09:06:20,52.36059819,4.95142716,6.3,0.8,74.37,138.6,0.373,0.22,,,,
T,09:06:21,52.3605971,4.951426741,6.5,0.4,133.79,193.2,0.373,0.12,,,,
T,09:06:22,52.36059803,4.951427747,6.8,0.4,135.09,33.7,0.373,0.12,,,,
T,09:06:23,52.36059895,4.951427411,6.8,0.4,158.55,347.5,0.373,0.11,,,,
T,09:06:24,52.36059928,4.95142783,6.5,0.2,354.82,37.4,0.373,0.05,,,,
T,09:06:25,52.36059945,4.951428752,7,0.2,254.36,73.4,0.373,0.07,,,,
T,09:06:26,52.3605997,4.95142892,6.7,0.1,551.61,22.2,0.373,0.03,,,,
T,09:06:27,52.36059995,4.95142825,6.2,0.2,311.13,301.6,0.374,0.05,,,,
T,09:06:28,52.36060012,4.951427244,6.2,0.3,234.68,285.3,0.374,0.07,,,,
T,09:06:29,52.36059937,4.951426238,6,0.4,153.81,219.2,0.374,0.11,,,,
T,09:06:30,52.3605987,4.951426992,6.3,0.3,183.96,145.5,0.374,0.09,,,,
T,09:06:31,52.36059845,4.95142716,6.1,0.1,551.42,157.9,0.374,0.03,,,,
T,09:06:32,52.36059878,4.95142783,6.5,0.2,282.56,50.7,0.374,0.06,,,,
T,09:06:33,52.36059853,4.951426322,6.2,0.4,156.46,254.7,0.374,0.11,,,,
T,09:06:34,52.36059828,4.951425567,6.1,0.2,284.84,241.4,0.374,0.06,,,,
T,09:06:35,52.36059752,4.951423304,6.4,0.6,94.94,241.4,0.374,0.18,,,,
T,09:06:36,52.36059685,4.951421125,6.3,0.6,100.31,243.3,0.374,0.17,,,,
T,09:06:37,52.36059635,4.951418191,6.1,0.7,80.3,254.3,0.375,0.21,,,,
T,09:06:38,52.3605961,4.951416347,6.6,0.5,129.5,257.4,0.375,0.13,,,,
T,09:06:39,52.36059627,4.951415509,6,0.2,277.45,288.1,0.375,0.06,,,,
T,09:06:40,52.36059635,4.951415006,6.2,0.1,469.36,285.3,0.375,0.04,,,,
T,09:06:41,52.36059669,4.951415593,6.3,0.2,304.86,46.9,0.375,0.05,,,,
T,09:06:42,52.36059685,4.951415928,6.4,0.1,565.06,50.7,0.375,0.03,,,,
T,09:06:43,52.36059744,4.951416431,6.4,0.3,226.06,27.6,0.375,0.07,,,,
T,09:06:44,52.36059803,4.951416599,6.4,0.2,251.48,9.9,0.375,0.07,,,,
T,09:06:45,52.3605987,4.951417688,5.9,0.4,158.34,44.8,0.375,0.11,,,,
T,09:06:46,52.3605992,4.95141861,6.6,0.3,198.12,48.2,0.375,0.08,,,,
T,09:06:47,52.36059987,4.951418946,6,0.3,213.57,17,0.375,0.08,,,,
T,09:06:48,52.3606013,4.95142079,6,0.7,82.39,38.3,0.375,0.2,,,,
T,09:06:49,52.36060171,4.9514197,6.1,0.3,190.11,302.2,0.376,0.09,,,,
T,09:06:50,52.36060238,4.951419784,6.4,0.3,222.73,4.4,0.376,0.07,,,,
T,09:06:51,52.36060473,4.95141794,6.3,1,57.51,334.4,0.376,0.29,,,,
T,09:06:52,52.36060674,4.951415928,6.5,0.9,63.5,328.6,0.376,0.26,,,,
T,09:06:53,52.36060347,4.951416179,6.5,1.3,45.77,177.3,0.377,0.36,,,,
T,09:06:54,52.3606044,4.95141685,6.7,0.4,148.4,23.9,0.377,0.11,,,,
T,09:06:55,52.36060574,4.951419113,6.6,0.8,77.68,45.9,0.377,0.21,,,,
T,09:06:56,52.36060641,4.951420873,6.7,0.5,118.01,58,0.377,0.14,,,,
T,09:06:57,52.36060691,4.951423388,6.8,0.6,92.48,71.9,0.377,0.18,,,,
T,09:06:58,52.36060607,4.95142431,5.8,0.4,148.22,146.1,0.377,0.11,,,,
T,09:06:59,52.36060683,4.951426238,6.5,0.6,106.93,57.4,0.377,0.16,,,,
T,09:07:00,52.36060641,4.951428166,6.5,0.5,119.58,109.6,0.378,0.14,,,,
T,09:07:01,52.360607,4.951429004,6.8,0.3,192.15,41.1,0.378,0.09,,,,
T,09:07:02,52.36060649,4.951429339,6.2,0.2,275.75,157.8,0.378,0.06,,,,
T,09:07:03,52.3606049,4.95143001,6.5,0.7,91.07,165.6,0.378,0.18,,,,
T,09:07:04,52.36060834,4.951431435,6.1,1.4,42.24,14.2,0.378,0.39,,,,
T,09:07:05,52.36061177,4.951431854,6.3,1.4,43.46,4.3,0.379,0.38,,,,
T,09:07:06,52.36061429,4.951431854,6.5,1,59.57,0,0.379,0.28,,,,
T,09:07:07,52.36061756,4.951426238,6.6,1.9,31.57,313.6,0.38,0.53,,,,
T,09:07:08,52.36062108,4.951417772,5.9,2.5,23.91,304.3,0.38,0.7,,,,
T,09:07:09,52.36062409,4.951411821,6.3,1.9,31.66,309.7,0.381,0.53,,,,
T,09:07:10,52.36062703,4.951407127,6.7,1.6,36.47,315.7,0.381,0.46,,,,
T,09:07:11,52.36062963,4.951407546,6.4,1,57.36,5.6,0.382,0.29,,,,
T,09:07:12,52.36063558,4.951407546,6.5,2.4,25.17,0,0.382,0.66,,,,
T,09:07:13,52.36064002,4.951408803,6.7,1.8,33.22,9.8,0.383,0.5,,,,
T,09:07:14,52.36064564,4.951413162,6,2.5,24.09,25.4,0.383,0.69,,,,
T,09:07:15,52.36065368,4.951418778,6.8,3.5,17.12,23.1,0.384,0.97,,,,
T,09:07:16,52.36065687,4.951425986,6.6,2.2,27.52,54.1,0.385,0.61,,,,
T,09:07:17,52.36065913,4.951428417,6.6,1.1,55.3,33.3,0.385,0.3,,,,
T,09:07:18,52.36065955,4.951431183,6.1,0.7,85.86,76.1,0.385,0.19,,,,
T,09:07:19,52.36066064,4.951426657,5.9,1.2,50.3,291.5,0.386,0.33,,,,
T,09:07:20,52.3606624,4.951423807,5.8,1,60.43,315.3,0.386,0.28,,,,
T,09:07:21,52.36066366,4.951418946,5.9,1.3,46.36,293,0.386,0.36,,,,
T,09:07:22,52.36066408,4.951419449,6,0.2,288.02,36.2,0.386,0.06,,,,
T,09:07:23,52.36066424,4.951426238,6.2,1.7,36.01,87.7,0.387,0.46,,,,
T,09:07:24,52.36066315,4.951433027,6.3,1.7,34.86,104.7,0.387,0.48,,,,
T,09:07:25,52.36066148,4.951435877,6.1,1,61.91,133.9,0.388,0.27,,,,
T,09:07:26,52.36066332,4.951438559,6.3,1,60.66,41.6,0.388,0.27,,,,
T,09:07:27,52.3606629,4.951441409,6.4,0.7,83.47,103.5,0.388,0.2,,,,
T,09:07:28,52.36066475,4.951439314,5.9,0.9,66.68,325.2,0.388,0.25,,,,
T,09:07:29,52.36066575,4.951441493,6.4,0.7,89.64,52.9,0.389,0.19,,,,
T,09:07:30,52.36066659,4.95144493,6.3,0.9,66.13,68.2,0.389,0.25,,,,
T,09:07:31,52.36066626,4.95144493,6.2,0.1,446.7,180,0.389,0.04,,,,
T,09:07:32,52.36066768,4.951449875,5.9,1.3,44.76,64.7,0.389,0.37,,,,
T,09:07:33,52.3606681,4.951452138,6.2,0.6,103.47,73.1,0.389,0.16,,,,
T,09:07:34,52.36066835,4.951453898,6.1,0.4,135.36,76.8,0.39,0.12,,,,
T,09:07:35,52.36066843,4.951454317,5.8,0.1,554.9,71.9,0.39,0.03,,,,
T,09:07:36,52.36066894,4.951453982,6,0.2,275.75,337.8,0.39,0.06,,,,
T,09:07:37,52.36066986,4.951455658,5.6,0.6,108.56,48,0.39,0.15,,,,
T,09:07:38,52.36067087,4.951457167,6.1,0.5,109.68,42.5,0.39,0.15,,,,
T,09:07:39,52.36067187,4.951458257,6.3,0.5,124.1,33.5,0.39,0.13,,,,
T,09:07:40,52.36067296,4.951459514,6,0.5,112.27,35.2,0.39,0.15,,,,
T,09:07:41,52.36067355,4.951460436,6.2,0.3,183.97,43.8,0.39,0.09,,,,
T,09:07:42,52.36067422,4.951461945,6.2,0.5,131.23,54,0.39,0.13,,,,
T,09:07:43,52.36067489,4.951463873,6.2,0.5,110.33,60.3,0.391,0.15,,,,
T,09:07:44,52.36067564,4.951465549,5.7,0.5,117.59,53.6,0.391,0.14,,,,
T,09:07:45,52.36067606,4.951468231,6.2,0.7,88.38,75.6,0.391,0.19,,,,
T,09:07:46,52.36067648,4.951471416,6.2,0.8,75.1,77.8,0.391,0.22,,,,
T,09:07:47,52.36067715,4.951474769,6.3,0.9,69.36,71.9,0.391,0.24,,,,
T,09:07:48,52.36067715,4.951475104,6.2,0.1,729.64,90,0.391,0.02,,,,
T,09:07:49,52.36067841,4.951479882,6.4,1.3,47.04,66.7,0.392,0.35,,,,
T,09:07:50,52.36067866,4.95148181,6,0.5,124.12,77.9,0.392,0.13,,,,
T,09:07:51,52.36067874,4.951484241,6,0.6,100.49,86.8,0.392,0.17,,,,
T,09:07:52,52.36067925,4.951486168,6.2,0.5,116.75,66.9,0.392,0.14,,,,
T,09:07:53,52.36068042,4.951486168,6.2,0.5,127.64,0,0.392,0.13,,,,
T,09:07:54,52.36068243,4.951487342,6.5,0.9,70.12,19.6,0.393,0.24,,,,
T,09:07:55,52.3606831,4.951488431,6.3,0.4,158.35,44.8,0.393,0.11,,,,
T,09:07:56,52.36068419,4.951489437,6,0.5,119.67,29.4,0.393,0.14,,,,
T,09:07:57,52.36068478,4.951490108,6.2,0.3,209.18,34.9,0.393,0.08,,,,
T,09:07:58,52.36068394,4.951490108,6.4,0.3,178.71,180,0.393,0.09,,,,
T,09:07:59,52.36068352,4.951489773,6.4,0.2,320.95,206,0.393,0.05,,,,
T,09:08:00,52.36068235,4.951491533,6.2,0.6,94.01,137.5,0.393,0.18,,,,
T,09:08:01,52.36068562,4.95148994,6,1.4,43.91,343.4,0.394,0.38,,,,
T,09:08:02,52.36068662,4.951485582,6,1.1,52.52,290.7,0.394,0.32,,,,
T,09:08:03,52.36068729,4.951482732,6.2,0.7,80.13,291.1,0.394,0.21,,,,
T,09:08:04,52.36068972,4.951485163,5.7,1.1,52.55,31.4,0.394,0.32,,,,
T,09:08:05,52.36069132,4.951483151,6,0.8,74.4,322.4,0.395,0.22,,,,
T,09:08:06,52.36069157,4.951482983,5.9,0.1,551.42,337.9,0.395,0.03,,,,
T,09:08:07,52.36069484,4.951483151,6,1.3,45.8,1.8,0.395,0.36,,,,
T,09:08:08,52.36069777,4.951484995,5.9,1.3,47.65,21,0.395,0.35,,,,
T,09:08:09,52.36069802,4.951486085,6.2,0.3,210.11,69.3,0.395,0.08,,,,
T,09:08:10,52.36070062,4.951485917,5.9,1,57.6,357.7,0.396,0.29,,,,
T,09:08:11,52.36070213,4.951486755,5.6,0.6,93.98,18.7,0.396,0.18,,,,
T,09:08:12,52.36070087,4.95148533,5.8,0.6,97.87,214.7,0.396,0.17,,,,
T,09:08:13,52.36070087,4.951485833,6.6,0.1,486.38,90,0.396,0.03,,,,
T,09:08:14,52.36070255,4.951487342,6.3,0.8,78.25,28.8,0.396,0.21,,,,
T,09:08:15,52.36070649,4.951490695,6,1.8,33.72,27.5,0.397,0.49,,,,
T,09:08:16,52.36070749,4.951497484,5.7,1.7,35.02,76.4,0.397,0.48,,,,
T,09:08:17,52.36070858,4.951504357,5.9,1.7,34.46,75.4,0.398,0.48,,,,
T,09:08:18,52.36070959,4.951512488,5.4,2,29.49,78.5,0.398,0.57,,,,
T,09:08:19,52.36071202,4.951524977,5.8,3.2,18.67,72.3,0.399,0.89,,,,
T,09:08:20,52.3607137,4.951534448,5.6,2.4,24.81,73.8,0.4,0.67,,,,
T,09:08:21,52.3607168,4.951540902,5.7,2,29.82,51.8,0.401,0.56,,,,
T,09:08:22,52.36071847,4.951548614,5.9,2,29.9,70.4,0.401,0.56,,,,
T,09:08:23,52.36071998,4.95155423,5.6,1.5,39.89,66.3,0.401,0.42,,,,
T,09:08:24,52.36072233,4.951564204,5.4,2.6,22.9,68.9,0.402,0.73,,,,
T,09:08:25,52.36072199,4.951574095,5.3,2.4,24.7,93.2,0.403,0.67,,,,
T,09:08:26,52.36072174,4.951581303,5.4,1.8,33.88,93.3,0.403,0.49,,,,
T,09:08:27,52.36072216,4.951584907,5.8,0.9,66.69,79.2,0.404,0.25,,,,
T,09:08:28,52.36072082,4.951580297,5.9,1.3,47.93,244.5,0.404,0.35,,,,
T,09:08:29,52.360723,4.951573675,6.3,1.8,32.54,298.3,0.404,0.51,,,,
T,09:08:30,52.36072644,4.951561354,5.9,3.3,18.07,294.5,0.405,0.92,,,,
T,09:08:31,52.36073071,4.951546937,5.6,3.9,15.27,295.9,0.407,1.09,,,,
T,09:08:32,52.36073683,4.951531598,5.6,4.5,13.36,303.2,0.408,1.25,,,,
T,09:08:33,52.36074111,4.951517936,5.7,3.8,15.95,297.1,0.409,1.05,,,,
T,09:08:34,52.36074454,4.951502513,5.9,4,14.91,290,0.41,1.12,,,,
T,09:08:35,52.36074588,4.95148927,5.8,3.3,18.23,279.4,0.411,0.91,,,,
T,09:08:36,52.36074748,4.951478792,6.1,2.6,22.66,284,0.412,0.74,,,,
T,09:08:37,52.36075242,4.951468566,6.3,3.2,18.77,308.4,0.412,0.89,,,,
T,09:08:38,52.3607567,4.951458173,5.7,3.1,19.54,304,0.413,0.85,,,,
T,09:08:39,52.36076298,4.9514513,6,3,19.8,326.3,0.414,0.84,,,,
T,09:08:40,52.36076994,4.951450378,6.1,2.8,21.46,355.4,0.415,0.78,,,,
T,09:08:41,52.36077421,4.951454485,6,2,30.2,30.4,0.415,0.55,,,,
T,09:08:42,52.36077882,4.951461526,6,2.5,23.73,43,0.416,0.7,,,,
T,09:08:43,52.36078737,4.951468734,6.2,3.9,15.57,27.2,0.417,1.07,,,,
T,09:08:44,52.36079508,4.951473177,6,3.3,18.32,19.4,0.418,0.91,,,,
T,09:08:45,52.36080187,4.951475523,6.2,2.8,21.58,11.9,0.419,0.77,,,,
T,09:08:46,52.36080984,4.951476362,5.9,3.2,18.77,3.7,0.42,0.89,,,,
T,09:08:47,52.36081713,4.951480217,6.1,3.1,19.54,17.9,0.421,0.85,,,,
T,09:08:48,52.36082392,4.951485163,5.5,3,20.15,24,0.422,0.83,,,,
T,09:08:49,52.36082937,4.951486671,6.1,2.2,27.1,9.6,0.422,0.61,,,,
T,09:08:50,52.36083649,4.951491114,5.8,3.1,19.64,20.8,0.423,0.85,,,,
T,09:08:51,52.36084404,4.951494634,6.2,3.1,19.09,15.9,0.424,0.87,,,,
T,09:08:52,52.360852,4.951497987,6,3.3,18.21,14.4,0.425,0.92,,,,
T,09:08:53,52.36085896,4.951503184,5.8,3.1,19.58,24.5,0.426,0.85,,,,
T,09:08:54,52.36086574,4.951504692,6.3,2.7,21.86,7.7,0.426,0.76,,,,
T,09:08:55,52.3608717,4.951505866,5.9,2.4,24.99,6.9,0.427,0.67,,,,
T,09:08:56,52.36087765,4.951509219,6.2,2.5,23.79,19,0.428,0.7,,,,
T,09:08:57,52.36088402,4.951513242,5.8,2.7,21.93,21.1,0.428,0.76,,,,
T,09:08:58,52.36088921,4.951516427,6.3,2.2,26.98,20.5,0.429,0.62,,,,
T,09:08:59,52.36089516,4.951514667,6,2.4,24.77,349.8,0.43,0.67,,,,
T,09:09:00,52.36090086,4.951515589,6.2,2.3,26.15,5.6,0.43,0.64,,,,
T,09:09:01,52.36090522,4.951517014,6.3,1.8,33.7,11.3,0.431,0.49,,,,
T,09:09:02,52.36090832,4.951517601,5.9,1.3,47.98,6.6,0.431,0.35,,,,
T,09:09:03,52.36091243,4.951520031,6.4,1.7,34.29,19.9,0.432,0.49,,,,
T,09:09:04,52.36091511,4.951521121,6.3,1.1,54.19,13.9,0.432,0.31,,,,
T,09:09:05,52.36091662,4.951525731,6.6,1.3,46.8,61.8,0.432,0.36,,,,
T,09:09:06,52.36091889,4.951517684,6.4,2.2,27.63,294.7,0.433,0.6,,,,
T,09:09:07,52.3609214,4.951510476,6.5,2,29.49,299.7,0.434,0.57,,,,
T,09:09:08,52.36092475,4.951502681,6.3,2.3,25.68,305.2,0.434,0.65,,,,
T,09:09:09,52.36092961,4.951498825,6,2.2,27.72,334.2,0.435,0.6,,,,
T,09:09:10,52.36093573,4.95149388,6.6,2.7,21.94,333.7,0.436,0.76,,,,
T,09:09:11,52.36094395,4.951489186,6.8,3.5,17.21,340.8,0.437,0.97,,,,
T,09:09:12,52.36095157,4.951485163,6,3.2,18.69,342.1,0.437,0.89,,,,
T,09:09:13,52.3609587,4.951480804,6.1,3,19.69,339.5,0.438,0.85,,,,
T,09:09:14,52.36096717,4.95147896,6.1,3.4,17.54,352.4,0.439,0.95,,,,
T,09:09:15,52.36097496,4.951480888,6.2,3.2,19,8.6,0.44,0.88,,,,
T,09:09:16,52.36098552,4.951483151,6.3,4.3,14.06,7.5,0.441,1.19,,,,
T,09:09:17,52.36099348,4.95148818,6.6,3.4,17.54,21.1,0.442,0.95,,,,
T,09:09:18,52.3610043,4.951491114,6.5,4.4,13.67,9.4,0.443,1.22,,,,
T,09:09:19,52.3610126,4.951493964,6.2,3.4,17.66,11.8,0.444,0.94,,,,
T,09:09:20,52.3610219,4.951496143,6.7,3.8,15.94,8.1,0.445,1.05,,,,
T,09:09:21,52.36103296,4.951492958,6.8,4.5,13.33,350,0.447,1.25,,,,
T,09:09:22,52.36104336,4.951491449,6.8,4.2,14.35,354.9,0.448,1.16,,,,
T,09:09:23,52.36105249,4.951490779,7,3.7,16.38,357.4,0.449,1.02,,,,
T,09:09:24,52.36106163,4.951492455,6.8,3.7,16.29,6.4,0.45,1.02,,,,
T,09:09:25,52.3610706,4.951495724,6.6,3.7,16.3,12.5,0.451,1.02,,,,
T,09:09:26,52.36108066,4.951495724,6.2,4,14.89,0,0.452,1.12,,,,
T,09:09:27,52.36108728,4.951497232,6,2.7,22.4,7.9,0.453,0.74,,,,
T,09:09:28,52.36109415,4.951499412,6,2.8,21.39,11,0.454,0.78,,,,
T,09:09:29,52.36110169,4.951498741,6.1,3,19.83,356.9,0.454,0.84,,,,
T,09:09:30,52.36110807,4.951500501,6.6,2.6,23.18,9.6,0.455,0.72,,,,
T,09:09:31,52.36111737,4.951502932,6,3.8,15.9,9.1,0.456,1.05,,,,
T,09:09:32,52.36112667,4.951505614,6.6,3.8,15.85,10,0.457,1.05,,,,
T,09:09:33,52.3611369,4.951505782,6.3,4.1,14.65,0.6,0.458,1.14,,,,
T,09:09:34,52.36114604,4.95150947,6.3,3.8,15.92,13.8,0.459,1.05,,,,
T,09:09:35,52.36115215,4.951515002,6.5,2.8,21.42,28.9,0.46,0.78,,,,
T,09:09:36,52.36115542,4.951517936,6.7,1.5,40.16,28.7,0.461,0.42,,,,
T,09:09:37,52.36115919,4.951517181,6,1.5,39.42,353,0.461,0.42,,,,
T,09:09:38,52.36116556,4.951515421,6.5,2.6,23.18,350.4,0.462,0.72,,,,
T,09:09:39,52.36117143,4.951512907,6.6,2.4,24.69,345.3,0.462,0.67,,,,
T,09:09:40,52.36117437,4.951511649,6.3,1.2,49.38,345.3,0.463,0.34,,,,
T,09:09:41,52.36117688,4.951509973,6.2,1.1,55.15,337.8,0.463,0.3,,,,
T,09:09:42,52.36117956,4.95150947,6.7,1.1,55.48,353.5,0.463,0.3,,,,
T,09:09:43,52.36118166,4.951512404,6.3,1.1,54.27,40.5,0.464,0.31,,,,
T,09:09:44,52.36118811,4.951504273,6.6,3.3,18.38,322.4,0.465,0.91,,,,
T,09:09:45,52.36118903,4.95151056,6.5,1.6,37.85,76.5,0.465,0.44,,,,
T,09:09:46,52.36118903,4.951510308,6.7,0.1,972.77,270,0.465,0.02,,,,
T,09:09:47,52.36119356,4.951509973,6.4,1.8,33.06,357.4,0.466,0.5,,,,
