type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,14:02:31,52.3617585,4.949802244,-2.4,2,29.58,76.6,0.75,0.56,,,
T,14:02:32,52.36175892,4.949790761,-2.5,2.8,21.27,273.4,0.751,0.78,,,
T,14:02:33,52.36175984,4.949791767,-2.6,0.4,135.09,33.7,0.751,0.12,,,
T,14:02:34,52.36176093,4.94979512,-2.4,0.9,64.45,62,0.751,0.26,,,
T,14:02:35,52.36176118,4.949797131,-3.1,0.5,119.16,78.4,0.751,0.14,,,
T,14:02:36,52.36176278,4.949793946,-2.7,1,59.49,309.3,0.751,0.28,,,
T,14:02:37,52.36176336,4.949784642,-2.7,2.3,26.16,275.9,0.752,0.64,,,
T,14:02:38,52.36176537,4.949775254,-2.7,2.4,24.6,289.3,0.753,0.68,,,
T,14:02:39,52.36176747,4.949765196,-2.6,2.6,23.03,288.8,0.753,0.72,,,
T,14:02:40,52.36177024,4.949753881,-2.5,3,20.08,291.8,0.754,0.83,,,
T,14:02:41,52.36177258,4.949743655,-2.9,2.7,22.4,290.6,0.755,0.74,,,
T,14:02:42,52.36177292,4.949735524,-2.6,2,30.02,273.9,0.756,0.56,,,
T,14:02:43,52.36177577,4.949726053,-2.6,2.6,23.18,296.2,0.756,0.72,,,
T,14:02:44,52.36177644,4.949719515,-2.6,1.6,36.91,279.5,0.757,0.45,,,
T,14:02:45,52.36177795,4.949710797,-3.2,2.2,27.01,285.8,0.757,0.62,,,
T,14:02:46,52.36177937,4.949703673,-2.3,1.8,32.64,288.1,0.758,0.51,,,
T,14:02:47,52.36178222,4.949697554,-2.4,1.9,31.82,307.3,0.758,0.52,,,
T,14:02:48,52.36178507,4.949686993,-2.6,2.8,21.2,293.8,0.759,0.79,,,
T,14:02:49,52.36178792,4.949674923,-2.6,3.2,18.91,291.1,0.76,0.88,,,
T,14:02:50,52.36179161,4.949664362,-3.1,3,20.12,299.8,0.761,0.83,,,
T,14:02:51,52.36179438,4.949653717,-2.6,2.8,21.16,293,0.762,0.79,,,
T,14:02:52,52.3617958,4.949641898,-2.5,3,20.31,281.2,0.762,0.82,,,
T,14:02:53,52.36179622,4.949630583,-2.6,2.8,21.58,273.5,0.763,0.77,,,
T,14:02:54,52.3617984,4.949619099,-2.8,2.9,20.35,287.3,0.764,0.82,,,
T,14:02:55,52.36180049,4.949608287,-2.9,2.8,21.57,287.6,0.765,0.77,,,
T,14:02:56,52.361801,4.949600073,-2.9,2,29.64,275.7,0.765,0.56,,,
T,14:02:57,52.36180334,4.949591272,-3,2.4,25.49,293.6,0.766,0.65,,,
T,14:02:58,52.36180502,4.949579872,-2.8,2.9,20.87,283.5,0.767,0.8,,,
T,14:02:59,52.36180552,4.949566545,-3,3.3,18.32,273.5,0.768,0.91,,,
T,14:03:00,52.36180804,4.94955481,-2.7,3,19.68,289.3,0.769,0.85,,,
T,14:03:01,52.36180971,4.94954207,-2.8,3.2,18.77,282.2,0.77,0.89,,,
T,14:03:02,52.36181114,4.94952891,-3,3.3,18.31,280.1,0.77,0.91,,,
T,14:03:03,52.36181231,4.949517427,-3,2.9,21.01,279.5,0.771,0.79,,,
T,14:03:04,52.36181583,4.949507536,-2.7,2.8,21.38,300.2,0.772,0.78,,,
T,14:03:05,52.36181919,4.949501082,-2.9,2.1,28.9,310.4,0.773,0.58,,,
T,14:03:06,52.36182061,4.949491108,-2.5,2.5,23.89,283.2,0.773,0.7,,,
T,14:03:07,52.36182413,4.94947887,-2.5,3.3,18.09,295.2,0.774,0.92,,,
T,14:03:08,52.36182799,4.949465208,-2.6,3.7,16.26,294.8,0.775,1.02,,,
T,14:03:09,52.36183327,4.94945515,-2.4,3.2,18.46,310.7,0.776,0.9,,,
T,14:03:10,52.36183696,4.949443918,-3,3.1,19.2,298.3,0.777,0.87,,,
T,14:03:11,52.36184056,4.949434279,-2.8,2.8,21.66,301.5,0.778,0.77,,,
T,14:03:12,52.36184157,4.9494264,-2.6,2,30.4,281.8,0.778,0.55,,,
T,14:03:13,52.36184165,4.949417766,-2.5,2.1,28.34,270.9,0.779,0.59,,,
T,14:03:14,52.36184483,4.94940863,-2.5,2.6,23.27,299.7,0.78,0.72,,,
T,14:03:15,52.36184861,4.949399745,-2.5,2.7,22.63,304.8,0.78,0.74,,,
T,14:03:16,52.36185238,4.949389184,-2.7,3,20.01,300.3,0.781,0.83,,,
T,14:03:17,52.36185556,4.949378455,-2.7,2.9,20.52,295.9,0.782,0.81,,,
T,14:03:18,52.36185934,4.949367978,-2.8,3,20.13,300.5,0.783,0.83,,,
T,14:03:19,52.36186168,4.949358003,-2.5,2.6,22.9,291.1,0.784,0.73,,,
T,14:03:20,52.36186218,4.949346688,-3,2.8,21.56,274.2,0.784,0.77,,,
T,14:03:21,52.36186361,4.949341491,-2.7,1.4,42.97,294.2,0.785,0.39,,,
T,14:03:22,52.36186495,4.949346688,-2.7,1.4,43.38,67.1,0.785,0.38,,,
T,14:03:23,52.36186981,4.949355405,-2.7,2.9,20.75,47.6,0.786,0.8,,,
T,14:03:24,52.36187568,4.94936035,-2.7,2.6,22.69,27.2,0.787,0.73,,,
T,14:03:25,52.36187937,4.94936605,-2.6,2,29.5,43.3,0.787,0.56,,,
T,14:03:26,52.36188272,4.949373342,-2.2,2.2,26.83,53,0.788,0.62,,,
T,14:03:27,52.36188725,4.94937879,-2.8,2.3,26.64,36.3,0.788,0.63,,,
T,14:03:28,52.36189052,4.94938097,-3.3,1.4,42.42,22.2,0.789,0.39,,,
T,14:03:29,52.36189504,4.949379377,-2.3,1.9,32.35,347.9,0.789,0.52,,,
T,14:03:30,52.36189731,4.949380299,-3.2,0.9,64.21,14,0.79,0.26,,,
T,14:03:31,52.3618994,4.949381975,-3.1,0.9,64.19,26,0.79,0.26,,,
T,14:03:32,52.36190326,4.949380634,-2.5,1.6,37.99,348,0.79,0.44,,,
T,14:03:33,52.36190686,4.949382059,-2.6,1.5,40.39,13.6,0.791,0.41,,,
T,14:03:34,52.36190401,4.949379293,-2.7,1.3,45.18,210.7,0.791,0.37,,,
T,14:03:35,52.36190334,4.94937636,-3,0.8,78.13,249.5,0.791,0.21,,,
T,14:03:36,52.3619015,4.949376276,-3.6,0.7,81.19,181.6,0.792,0.21,,,
T,14:03:37,52.36190317,4.949377114,-2.7,0.7,85.43,17,0.792,0.2,,,
T,14:03:38,52.36190426,4.949374013,-3,0.9,68.42,299.9,0.792,0.24,,,
T,14:03:39,52.36190636,4.949368397,-3.1,1.6,37.2,301.4,0.792,0.45,,,
T,14:03:40,52.36190745,4.949361272,-2.6,1.8,33.32,284.1,0.793,0.5,,,
T,14:03:41,52.36190829,4.949348364,-2.6,3.2,18.85,276.1,0.794,0.88,,,
T,14:03:42,52.36190979,4.949336294,-2.9,3,19.86,281.6,0.795,0.84,,,
T,14:03:43,52.36190979,4.949332355,-3.2,1,62.1,270,0.795,0.27,,,
T,14:03:44,52.36191005,4.94933336,-3.4,0.3,225.2,67.7,0.795,0.07,,,
T,14:03:45,52.36190829,4.9493373,-3.2,1.2,50.16,126.2,0.795,0.33,,,
T,14:03:46,52.36191558,4.949335959,-2.9,2.9,20.41,353.6,0.796,0.82,,,
T,14:03:47,52.3619196,4.949337132,-2.9,1.6,36.65,10.1,0.797,0.45,,,
T,14:03:48,52.36192178,4.949336043,-3.1,0.9,65.72,343,0.797,0.25,,,
T,14:03:49,52.36192178,4.949336126,-2.8,0,2919.53,90,0.797,0.01,,,
T,14:03:50,52.36192513,4.949337971,-3,1.4,42.34,18.6,0.797,0.39,,,
T,14:03:51,52.36192773,4.949338641,-3.4,1.1,56.94,9,0.798,0.29,,,
T,14:03:52,52.36192756,4.949340569,-3.5,0.5,125.64,98.1,0.798,0.13,,,
T,14:03:53,52.36192999,4.949339815,-3.2,1,60.53,349.3,0.798,0.28,,,
T,14:03:54,52.36193284,4.949337384,-2.9,1.3,46.59,332.5,0.798,0.36,,,
T,14:03:55,52.36193385,4.94932699,-2.8,2.6,23.25,279,0.799,0.72,,,
T,14:03:56,52.3619346,4.949314753,-2.6,3,19.89,275.8,0.8,0.84,,,
T,14:03:57,52.36193553,4.94930109,-2.8,3.4,17.8,276.3,0.801,0.94,,,
T,14:03:58,52.36193553,4.949286086,-2.8,3.7,16.31,270,0.802,1.02,,,
T,14:03:59,52.36193528,4.949273094,-3,3.2,18.82,268.2,0.803,0.89,,,
T,14:04:00,52.36193553,4.949260857,-2.9,3,19.98,271.9,0.804,0.83,,,
T,14:04:01,52.36193511,4.949246608,-2.7,3.5,17.15,267.2,0.804,0.97,,,
T,14:04:02,52.36193553,4.949231353,-2.6,3.7,16.02,272.6,0.806,1.04,,,
T,14:04:03,52.36193905,4.949221378,-2.6,2.8,21.25,300,0.806,0.78,,,
T,14:04:04,52.36193955,4.949209057,-2.3,3,19.81,273.8,0.807,0.84,,,
T,14:04:05,52.36193921,4.949199418,-2.7,2.4,25.34,266.7,0.808,0.66,,,
T,14:04:06,52.36193854,4.949189359,-2.8,2.5,24.18,263.8,0.808,0.69,,,
T,14:04:07,52.36193804,4.949177541,-2.5,2.9,20.65,266,0.809,0.81,,,
T,14:04:08,52.36193854,4.949168321,-2.8,2.3,26.43,275.1,0.81,0.63,,,
T,14:04:09,52.36194064,4.949159436,-3,2.3,25.7,291.1,0.811,0.65,,,
T,14:04:10,52.36194299,4.949149797,-2.8,2.5,23.58,291.7,0.811,0.71,,,
T,14:04:11,52.36194391,4.949143594,-2.6,1.6,38.33,283.7,0.812,0.43,,,
T,14:04:12,52.36194994,4.949136134,-2.4,3,19.79,323,0.813,0.84,,,
T,14:04:13,52.36195514,4.949125657,-2.8,3.3,18.14,309.1,0.813,0.92,,,
T,14:04:14,52.36195958,4.949122556,-2.7,1.9,31,336.9,0.814,0.54,,,
T,14:04:15,52.36196176,4.949119454,-2.6,1.2,51.82,319,0.814,0.32,,,
T,14:04:16,52.36196595,4.949111743,-2.6,2.5,23.73,311.7,0.815,0.7,,,
T,14:04:17,52.36197098,4.949101768,-2.8,3.2,18.93,309.5,0.816,0.88,,,
T,14:04:18,52.36197584,4.949088357,-2,3.8,15.7,300.7,0.817,1.06,,,
T,14:04:19,52.36197903,4.949076539,-2.5,3.2,18.95,293.8,0.818,0.88,,,
T,14:04:20,52.36198163,4.949066397,-2,2.7,22.25,292.8,0.819,0.75,,,
T,14:04:21,52.36198347,4.949054327,-2.7,3.1,19.67,284,0.819,0.85,,,
T,14:04:22,52.36198456,4.949045526,-3,2.2,27.25,281.5,0.82,0.61,,,
T,14:04:23,52.36198624,4.949038485,-2.8,1.9,32.39,291.3,0.821,0.51,,,
T,14:04:24,52.36198842,4.949029516,-2.1,2.4,25.35,291.7,0.821,0.66,,,
T,14:04:25,52.36198884,4.949018871,-2.3,2.6,22.94,273.7,0.822,0.73,,,
T,14:04:26,52.36199085,4.949008646,-3,2.6,22.78,287.9,0.823,0.73,,,
T,14:04:27,52.36199177,4.949000264,-2.6,2.1,28.73,280.2,0.823,0.58,,,
T,14:04:28,52.36199403,4.948992301,-3.5,2.2,27.87,295,0.824,0.6,,,
T,14:04:29,52.36199764,4.948984087,-2.4,2.5,24.21,305.7,0.825,0.69,,,
T,14:04:30,52.36199923,4.948974196,-2.5,2.5,23.92,284.8,0.825,0.7,,,
T,14:04:31,52.36200233,4.948966904,-2.5,2.2,27.55,304.9,0.826,0.6,,,
T,14:04:32,52.36200526,4.948960953,-2.9,1.9,32.02,308.9,0.826,0.52,,,
T,14:04:33,52.36200803,4.948955923,-2.7,1.7,36.19,312,0.827,0.46,,,
T,14:04:34,52.36201013,4.948946452,-2.7,2.5,24.29,289.9,0.828,0.69,,,
T,14:04:35,52.36201365,4.948943099,-2.5,1.6,36.76,329.8,0.828,0.45,,,
T,14:04:36,52.36201775,4.94894268,-2.9,1.6,36.4,356.4,0.828,0.46,,,
T,14:04:37,52.3620196,4.948937651,-2.9,1.4,41.74,301,0.829,0.4,,,
T,14:04:38,52.36202303,4.948934549,-3.2,1.6,38.15,331.1,0.829,0.44,,,
T,14:04:39,52.36202429,4.948931532,-3.5,0.9,67.03,304.3,0.83,0.25,,,
T,14:04:40,52.36202639,4.948928682,-2.6,1.1,54.93,320.3,0.83,0.3,,,
T,14:04:41,52.36202722,4.948923821,-3,1.2,48.44,285.8,0.83,0.34,,,
T,14:04:42,52.36202798,4.948920719,-3,0.8,73.31,291.7,0.83,0.23,,,
T,14:04:43,52.36202932,4.948917786,-2.8,0.9,66.82,306.8,0.831,0.25,,,
T,14:04:44,52.36202949,4.948916947,-2.8,0.2,277.44,288.1,0.831,0.06,,,
T,14:04:45,52.36202806,4.948919965,-3.1,0.9,64.2,127.7,0.831,0.26,,,
T,14:04:46,52.3620263,4.948923821,-3.2,1.2,50.87,126.8,0.831,0.33,,,
T,14:04:47,52.36203142,4.948918372,-3,2.4,24.54,326.9,0.832,0.68,,,
T,14:04:48,52.36203351,4.948914014,-3.2,1.4,44.15,308.2,0.832,0.38,,,
T,14:04:49,52.36203577,4.948910745,-2.8,1.2,49.58,318.6,0.833,0.34,,,
T,14:04:50,52.36203619,4.948907392,-2.9,0.8,71.5,281.6,0.833,0.23,,,
T,14:04:51,52.36203955,4.948909488,-2.8,1.4,41.72,20.9,0.833,0.4,,,
T,14:04:52,52.36203946,4.948908063,-2.6,0.4,170.91,264.5,0.833,0.1,,,
T,14:04:53,52.36204114,4.948914098,-3.1,1.6,36.92,65.5,0.834,0.45,,,
T,14:04:54,52.36204323,4.948915439,-3,0.9,66.55,21.3,0.834,0.25,,,
T,14:04:55,52.36204508,4.948917115,-2.8,0.8,70.97,29,0.834,0.23,,,
T,14:04:56,52.36204843,4.948917953,-3,1.4,44.16,8.7,0.835,0.38,,,
T,14:04:57,52.3620481,4.948919294,-2.7,0.4,168.89,112.3,0.835,0.1,,,
T,14:04:58,52.3620486,4.948915355,-2.6,1,60.8,281.8,0.835,0.27,,,
T,14:04:59,52.36204927,4.948912673,-2.6,0.7,84.44,292.3,0.835,0.2,,,
T,14:05:00,52.36204986,4.948911164,-3,0.4,136.88,302.5,0.835,0.12,,,
T,14:05:01,52.3620512,4.948912757,-2.6,0.7,90.34,35.9,0.836,0.18,,,
T,14:05:02,52.36205187,4.948915271,-2.7,0.7,89.2,66.4,0.836,0.19,,,
T,14:05:03,52.36205178,4.948916528,-2.4,0.3,193.45,96.2,0.836,0.09,,,
T,14:05:04,52.36205296,4.948915858,-2.5,0.5,120.48,340.8,0.836,0.14,,,
T,14:05:05,52.36205421,4.948916528,-2.5,0.5,113.24,18,0.836,0.15,,,
T,14:05:06,52.36205581,4.948918624,-2.5,0.8,73.25,38.8,0.836,0.23,,,
T,14:05:07,52.36205807,4.948917869,-2.6,0.9,64.84,348.5,0.837,0.26,,,
T,14:05:08,52.36205908,4.948913762,-2.5,1.1,55.31,291.9,0.837,0.3,,,
T,14:05:09,52.36205891,4.948909571,-2.8,1,58.25,266.3,0.837,0.29,,,
T,14:05:10,52.36206042,4.948903033,-2.6,1.7,35.02,290.7,0.838,0.48,,,
T,14:05:11,52.36206268,4.948896831,-2.7,1.8,33.88,300.9,0.838,0.49,,,
T,14:05:12,52.36206645,4.948891467,-2.6,2,29.95,319,0.839,0.56,,,
T,14:05:13,52.36207048,4.948889455,-2.7,1.7,35.6,343,0.839,0.47,,,
T,14:05:14,52.36207391,4.948886521,-2.6,1.6,38.63,332.5,0.84,0.43,,,
T,14:05:15,52.3620745,4.948885851,-2.8,0.3,209.17,325.1,0.84,0.08,,,
T,14:05:16,52.36207726,4.948882163,-2.9,1.4,41.95,320.8,0.84,0.4,,,
T,14:05:17,52.36207886,4.948877804,-3,1.2,48.2,300.9,0.84,0.35,,,
T,14:05:18,52.36207928,4.948870931,-2.4,1.7,35.42,275.7,0.841,0.47,,,
T,14:05:19,52.36207592,4.948863471,-3,2.3,26.44,233.6,0.842,0.63,,,
T,14:05:20,52.36207165,4.948859531,-3.1,2,30.52,209.4,0.842,0.55,,,
T,14:05:21,52.36206695,4.948860621,-3,1.9,31.59,171.9,0.843,0.53,,,
T,14:05:22,52.36206234,4.948866488,-2.9,2.3,25.63,142.1,0.843,0.65,,,
T,14:05:23,52.36205975,4.948870931,-2.7,1.5,39.82,133.8,0.844,0.42,,,
T,14:05:24,52.36206008,4.948869673,-2.5,0.3,178.4,293.6,0.844,0.09,,,
T,14:05:25,52.36205899,4.94887311,-2.9,0.9,63.22,117.4,0.844,0.26,,,
T,14:05:26,52.36205958,4.948874284,-2.4,0.4,161.48,50.7,0.844,0.1,,,
T,14:05:27,52.36205966,4.948878307,-2.3,1,60.77,88,0.844,0.27,,,
T,14:05:28,52.36205597,4.948876882,-2.5,1.5,39.52,193.3,0.845,0.42,,,
T,14:05:29,52.36205254,4.948874284,-2.1,1.5,39.55,204.8,0.845,0.42,,,
T,14:05:30,52.36204801,4.948874284,-2.5,1.8,33.09,180,0.846,0.5,,,
T,14:05:31,52.36204734,4.94887026,-2.5,1,58.67,254.7,0.846,0.28,,,
T,14:05:32,52.36204424,4.948873613,-2.9,1.5,40.27,146.6,0.847,0.41,,,
T,14:05:33,52.3620408,4.948871685,-2.6,1.5,41.22,198.9,0.847,0.4,,,
T,14:05:34,52.3620367,4.948872104,-2.5,1.6,36.4,176.4,0.847,0.46,,,
T,14:05:35,52.36202924,4.948874703,-2.6,3.1,19.64,168,0.848,0.85,,,
T,14:05:36,52.36202379,4.948875541,-2.8,2.2,27.37,174.6,0.849,0.61,,,
T,14:05:37,52.36201876,4.94887772,-2.7,2.1,28.79,165.2,0.849,0.58,,,
T,14:05:38,52.36201566,4.948874116,-2.6,1.5,39.35,215.4,0.85,0.42,,,
T,14:05:39,52.36201256,4.9488685,-2.3,1.9,32.35,227.9,0.85,0.52,,,
T,14:05:40,52.3620082,4.948868668,-2.8,1.7,34.35,178.7,0.851,0.49,,,
T,14:05:41,52.36200216,4.948870344,-2.3,2.5,24.47,170.4,0.852,0.68,,,
T,14:05:42,52.36199521,4.948870093,-2.5,2.8,21.52,181.3,0.852,0.77,,,
T,14:05:43,52.36199269,4.948867997,-3,1.1,53.06,207,0.853,0.31,,,
T,14:05:44,52.36198842,4.948867327,-3,1.7,34.88,185.5,0.853,0.48,,,
T,14:05:45,52.3619828,4.948869087,-3.1,2.3,26.19,169.2,0.854,0.64,,,
T,14:05:46,52.36197777,4.948869841,-3.3,2,29.66,174.8,0.854,0.56,,,
T,14:05:47,52.36197433,4.948870763,-2.8,1.4,43.01,170.7,0.855,0.39,,,
T,14:05:48,52.36196813,4.948875122,-2.5,2.7,22.18,156.8,0.855,0.75,,,
T,14:05:49,52.36195883,4.948880821,-2.5,4,15.07,159.5,0.857,1.11,,,
T,14:05:50,52.3619507,4.948886186,-2.4,3.5,17.08,158.1,0.858,0.98,,,
T,14:05:51,52.36194173,4.948886689,-2.7,3.6,16.69,178,0.859,1,,,
T,14:05:52,52.36193209,4.948887275,-2.5,3.9,15.53,177.9,0.86,1.07,,,
T,14:05:53,52.36192128,4.948887695,-2.5,4.3,13.85,178.6,0.861,1.2,,,
T,14:05:54,52.36191256,4.948886437,-2.6,3.5,17.12,185,0.862,0.97,,,
T,14:05:55,52.36190711,4.948883839,-2.5,2.3,26.39,196.2,0.862,0.63,,,
T,14:05:56,52.36190024,4.94888166,-2.6,2.8,21.39,191,0.863,0.78,,,
T,14:05:57,52.3618885,4.948878558,-2.8,4.8,12.6,189.2,0.864,1.32,,,
T,14:05:58,52.36188104,4.948871769,-2.9,3.4,17.54,209.1,0.865,0.95,,,
T,14:05:59,52.36187719,4.948863303,-2.9,2.6,23.19,233.3,0.866,0.72,,,
T,14:06:00,52.36186839,4.948860286,-2.4,3.6,16.66,191.8,0.867,1,,,
T,14:06:01,52.3618621,4.948862717,-3,2.6,23.19,166.7,0.868,0.72,,,
T,14:06:02,52.36185565,4.94886104,-2.4,2.6,22.92,189,0.869,0.73,,,
T,14:06:03,52.3618507,4.948863387,-3,2.1,29.08,163.8,0.869,0.57,,,
T,14:06:04,52.36184592,4.948871182,-2.7,2.7,22.18,135.1,0.87,0.75,,,
T,14:06:05,52.36184173,4.948876044,-3.2,2.1,29.14,144.7,0.871,0.57,,,
T,14:06:06,52.36183863,4.948881157,-2.9,1.8,33.99,134.8,0.871,0.49,,,
T,14:06:07,52.36183444,4.94888342,-2.6,1.8,33.93,161.7,0.871,0.49,,,
T,14:06:08,52.36183411,4.948883085,-2.3,0.2,380.98,211.4,0.872,0.04,,,
T,14:06:09,52.36183369,4.94888409,-2.5,0.3,201.09,124.3,0.872,0.08,,,
T,14:06:10,52.36182941,4.948882749,-2.2,1.7,34.41,190.8,0.872,0.48,,,
T,14:06:11,52.36182899,4.948881995,-2.6,0.2,240.16,227.7,0.872,0.07,,,
T,14:06:12,52.36182841,4.948882163,-2.2,0.2,251.47,170.1,0.872,0.07,,,
T,14:06:13,52.36182547,4.948881995,-2.4,1.2,51.02,182,0.873,0.33,,,
T,14:06:14,52.36182069,4.948884342,-1.9,2,30.02,163.3,0.873,0.56,,,
T,14:06:15,52.36181835,4.94888627,-2.7,1.1,57.01,153.4,0.873,0.29,,,
T,14:06:16,52.36181801,4.948883001,-2,0.8,73.82,260.5,0.874,0.23,,,
T,14:06:17,52.36181969,4.948881576,-1.8,0.8,79.26,332.6,0.874,0.21,,,
T,14:06:18,52.36181458,4.948875206,-2.1,2.6,23.29,217.3,0.875,0.72,,,
T,14:06:19,52.36180921,4.948871434,-2.5,2.3,25.65,203.2,0.875,0.65,,,
T,14:06:20,52.36180318,4.94887135,-2.2,2.4,24.82,180.5,0.876,0.67,,,
T,14:06:21,52.36179865,4.9488685,-2.3,1.9,30.88,201,0.876,0.54,,,
T,14:06:22,52.36179488,4.948864728,-2.5,1.8,33.87,211.4,0.877,0.49,,,
T,14:06:23,52.36178943,4.948867913,-2.6,2.3,25.88,160.4,0.878,0.64,,,
T,14:06:24,52.36178021,4.948867494,-2.4,3.7,16.24,181.6,0.879,1.03,,,
T,14:06:25,52.36177459,4.948861543,-2.5,2.7,22.37,212.9,0.879,0.74,,,
T,14:06:26,52.36177233,4.948852072,-2.7,2.5,24.06,248.6,0.88,0.69,,,
T,14:06:27,52.36177057,4.948843857,-3.1,2.1,28.11,250.7,0.881,0.59,,,
T,14:06:28,52.3617725,4.948831871,-2.5,3,19.74,284.8,0.881,0.84,,,
T,14:06:29,52.36177401,4.948824914,-2.3,1.8,33.15,289.6,0.882,0.5,,,
T,14:06:30,52.36177258,4.94881846,-2.9,1.7,35.66,250.1,0.882,0.47,,,
T,14:06:31,52.36177417,4.948814521,-2.7,1.2,51.82,303.5,0.883,0.32,,,
T,14:06:32,52.36177518,4.948806725,-2.2,2,30.71,281.9,0.883,0.54,,,
T,14:06:33,52.36177811,4.948793985,-2.4,3.3,17.97,290.7,0.884,0.93,,,
T,14:06:34,52.36177912,4.948785016,-2.4,2.2,26.83,280.4,0.885,0.62,,,
T,14:06:35,52.36177904,4.948785519,-2.8,0.1,469.41,105.3,0.885,0.04,,,
T,14:06:36,52.36177937,4.948784262,-2.6,0.3,178.4,293.6,0.885,0.09,,,
T,14:06:37,52.3617808,4.948780658,-2.5,1.1,57.02,302.9,0.885,0.29,,,
T,14:06:38,52.36178272,4.948778143,-2,1,60.71,321.5,0.886,0.27,,,
T,14:06:39,52.36178348,4.948774958,-2.3,0.8,71.64,291.2,0.886,0.23,,,
T,14:06:40,52.36178314,4.948775964,-2.8,0.3,213.61,118.6,0.886,0.08,,,
T,14:06:41,52.36178566,4.948772192,-1.9,1.4,43.87,317.5,0.886,0.38,,,
T,14:06:42,52.36178457,4.948771605,-1.9,0.5,130.55,198.2,0.886,0.13,,,
T,14:06:43,52.36178055,4.948773114,-2.5,1.7,36.28,167.1,0.887,0.46,,,
T,14:06:44,52.36178113,4.948773701,-2.3,0.3,217.7,31.4,0.887,0.08,,,
T,14:06:45,52.36177778,4.948773785,-2.1,1.3,44.67,179.1,0.887,0.37,,,
T,14:06:46,52.36177476,4.948774288,-2.3,1.2,49.38,174.2,0.888,0.34,,,
T,14:06:47,52.36177292,4.948775964,-2.3,0.8,70.97,151,0.888,0.23,,,
T,14:06:48,52.36177065,4.948778981,-2.2,1.2,51.27,140.8,0.888,0.33,,,
T,14:06:49,52.36177283,4.948767498,-2.2,2.9,20.35,287.3,0.889,0.82,,,
T,14:06:50,52.36177208,4.948757524,-2.1,2.5,24.34,262.9,0.89,0.68,,,
T,14:06:51,52.36176998,4.948747465,-2.2,2.6,23.03,251.2,0.89,0.72,,,
T,14:06:52,52.36177024,4.948739167,-2.6,2,29.45,272.8,0.891,0.57,,,
T,14:06:53,52.36176923,4.948730282,-2.4,2.2,27.08,259.5,0.892,0.62,,,
T,14:06:54,52.36176487,4.948721817,-2.8,2.7,22.12,229.9,0.892,0.75,,,
T,14:06:55,52.36176294,4.948717039,-2.8,1.4,42.76,236.5,0.893,0.39,,,
T,14:06:56,52.36175867,4.948717374,-2.9,1.7,35,177.3,0.893,0.48,,,
T,14:06:57,52.36175532,4.948716536,-2.8,1.4,44.16,188.7,0.894,0.38,,,
T,14:06:58,52.3617554,4.948712597,-2.7,1,62.07,272,0.894,0.27,,,
T,14:06:59,52.36175607,4.948711256,-2.3,0.4,141.29,309.3,0.894,0.12,,,
T,14:07:00,52.3617549,4.94871662,-2.4,1.4,42.95,109.7,0.894,0.39,,,
T,14:07:01,52.36175641,4.948721314,-2.7,1.3,46.15,62.2,0.895,0.36,,,
T,14:07:02,52.36175221,4.94872123,-2.3,1.7,35.74,180.7,0.895,0.47,,,
T,14:07:03,52.36175263,4.948723242,-1.8,0.5,115.13,71.2,0.895,0.14,,,
T,14:07:04,52.36174987,4.948718548,-2.5,1.6,37.55,226,0.896,0.44,,,
T,14:07:05,52.36174735,4.948709328,-2.4,2.5,24.24,245.9,0.896,0.69,,,
T,14:07:06,52.36174517,4.948697509,-2.5,3,19.82,253.2,0.897,0.84,,,
T,14:07:07,52.36174392,4.948686864,-2.6,2.7,22.57,259.1,0.898,0.74,,,
T,14:07:08,52.3617419,4.948679237,-2.1,2,29.46,246.6,0.899,0.57,,,
T,14:07:09,52.36173788,4.948667167,-2.6,3.4,17.8,241.4,0.9,0.94,,,
T,14:07:10,52.36173545,4.948654342,-2.2,3.3,18.22,252.8,0.9,0.91,,,
T,14:07:11,52.36173243,4.948643111,-2,3,19.95,246.3,0.901,0.84,,,
T,14:07:12,52.36173009,4.948633052,-2.7,2.6,22.73,249.1,0.902,0.73,,,
T,14:07:13,52.36172732,4.948623246,-2.6,2.6,22.66,245.2,0.903,0.74,,,
T,14:07:14,52.36172556,4.948611343,-2.1,3,19.98,256.4,0.904,0.83,,,
T,14:07:15,52.36172296,4.948601537,-2.2,2.6,22.9,246.5,0.904,0.73,,,
T,14:07:16,52.36171927,4.948595501,-2.5,2.1,28.69,225,0.905,0.58,,,
T,14:07:17,52.36171533,4.948591394,-2.2,1.9,32.05,212.5,0.905,0.52,,,
T,14:07:18,52.36171123,4.948583767,-2.5,2.5,24.09,228.6,0.906,0.69,,,
T,14:07:19,52.36170502,4.948574966,-2.1,3.3,18.23,220.9,0.907,0.91,,,
T,14:07:20,52.36169924,4.948566165,-2.2,3.2,18.95,222.9,0.908,0.88,,,
T,14:07:21,52.36169564,4.948558454,-2.2,2.4,25.22,232.6,0.909,0.66,,,
T,14:07:22,52.36169002,4.948552419,-2.1,2.7,22.28,213.3,0.909,0.75,,,
T,14:07:23,52.36168834,4.948545462,-2,1.8,32.72,248.5,0.91,0.51,,,
T,14:07:24,52.36168533,4.948539007,-2.2,2,30.13,232.6,0.91,0.55,,,
T,14:07:25,52.36168114,4.948531464,-2.4,2.5,24.02,227.7,0.911,0.69,,,
