type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:17:56,52.36121192,4.9514513,5.9,3.9,15.51,342.7,0.47,1.07,,,
T,09:17:57,52.36121963,4.951446187,5.8,3.3,18,338,0.471,0.93,,,
T,09:17:58,52.36122751,4.951440738,5.7,3.4,17.51,337.1,0.472,0.95,,,
T,09:17:59,52.36123413,4.951436464,5.4,2.9,21.04,338.5,0.473,0.79,,,
T,09:18:00,52.36124469,4.951428836,5.6,4.6,12.97,336.2,0.474,1.28,,,
T,09:18:01,52.36125668,4.951412911,5.6,6.2,9.69,320.9,0.476,1.72,,,
T,09:18:02,52.36126992,4.95139556,5.9,6.8,8.82,321.3,0.478,1.89,,,
T,09:18:03,52.36128023,4.951380808,6.1,5.5,10.93,318.9,0.479,1.53,,,
T,09:18:04,52.36128995,4.951366643,6.2,5.2,11.5,318.3,0.481,1.45,,,
T,09:18:05,52.36129942,4.951349795,5.8,5.6,10.7,312.6,0.482,1.56,,,
T,09:18:06,52.36130948,4.951327583,6,6.8,8.86,306.6,0.484,1.88,,,
T,09:18:07,52.36131728,4.951306293,6.1,6.1,9.86,300.9,0.486,1.69,,,
T,09:18:08,52.36132273,4.951284919,6,5.7,10.57,292.7,0.487,1.58,,,
T,09:18:09,52.36132725,4.951269664,5.1,4.2,14.43,295.9,0.488,1.15,,,
T,09:18:10,52.36133052,4.951253571,6.2,4.2,14.43,288.4,0.49,1.16,,,
T,09:18:11,52.36133454,4.951240579,5.4,3.6,16.8,296.9,0.491,0.99,,,
T,09:18:12,52.36134033,4.951232867,6.4,3,20.06,320.8,0.491,0.83,,,
T,09:18:13,52.36134477,4.951224569,6.2,2.7,22.19,311.2,0.492,0.75,,,
T,09:18:14,52.36134787,4.951222474,6,1.3,44.63,337.6,0.493,0.37,,,
T,09:18:15,52.36135022,4.951218031,6,1.4,41.69,310.9,0.493,0.4,,,
T,09:18:16,52.36135039,4.951214092,6,1,61.95,274,0.493,0.27,,,
T,09:18:17,52.36135349,4.951212248,5.6,1.3,45.38,340,0.494,0.37,,,
T,09:18:18,52.36135449,4.951213421,6,0.5,121.18,35.5,0.494,0.14,,,
T,09:18:19,52.36135189,4.951210655,5.7,1.2,48.29,213,0.494,0.35,,,
T,09:18:20,52.36135106,4.95121141,5.6,0.4,156.51,151.2,0.494,0.11,,,
T,09:18:21,52.36134997,4.951212499,6.4,0.5,117.23,148.6,0.494,0.14,,,
T,09:18:22,52.36135013,4.951213673,5.8,0.3,203.03,76.8,0.494,0.08,,,
T,09:18:23,52.36135215,4.951215182,6.3,0.9,67.66,24.6,0.495,0.25,,,
T,09:18:24,52.36135315,4.951214595,5.8,0.4,140.24,340.4,0.495,0.12,,,
T,09:18:25,52.3613534,4.951217445,6.1,0.7,84.97,81.8,0.495,0.2,,,
T,09:18:26,52.36135332,4.951218534,6.3,0.3,222.76,97.2,0.495,0.07,,,
T,09:18:27,52.3613555,4.951217696,6.3,0.9,66.9,346.8,0.495,0.25,,,
T,09:18:28,52.36135726,4.951215349,6.1,0.9,65.92,320.8,0.496,0.25,,,
T,09:18:29,52.36135927,4.951213505,6.3,0.9,64.93,330.8,0.496,0.26,,,
T,09:18:30,52.36135927,4.951213505,6.3,0,,330.8,0.496,0,,,
T,09:18:31,52.36136262,4.951210907,6,1.5,40.36,334.7,0.496,0.41,,,
T,09:18:32,52.36136388,4.951210404,5.8,0.5,115.72,346.3,0.496,0.14,,,
T,09:18:33,52.36136547,4.951209566,6.2,0.7,89.52,342.2,0.497,0.19,,,
T,09:18:34,52.36136707,4.951208476,6.2,0.7,86.75,337.3,0.497,0.19,,,
T,09:18:35,52.36136824,4.951207051,6.3,0.6,102.44,323.4,0.497,0.16,,,
T,09:18:36,52.36136933,4.951206213,6.1,0.5,124.35,334.8,0.497,0.13,,,
T,09:18:37,52.36137092,4.951205626,6,0.7,91.75,347.3,0.497,0.18,,,
T,09:18:38,52.36137277,4.951205375,6.2,0.7,80.94,355.2,0.497,0.21,,,
T,09:18:39,52.36137394,4.951204788,6.2,0.5,122.05,343,0.498,0.14,,,
T,09:18:40,52.36137486,4.951205375,6.4,0.4,151.37,21.2,0.498,0.11,,,
T,09:18:41,52.36137494,4.951206045,6.3,0.2,357.51,78.4,0.498,0.05,,,
T,09:18:42,52.36137553,4.951205375,5.6,0.3,209.15,325.1,0.498,0.08,,,
T,09:18:43,52.36137386,4.951204788,6,0.7,87.36,192.1,0.498,0.19,,,
T,09:18:44,52.36137369,4.95120462,6.1,0.1,762.18,211.4,0.498,0.02,,,
T,09:18:45,52.36137352,4.951201351,6.1,0.8,74.58,265.2,0.498,0.22,,,
T,09:18:46,52.36137369,4.951199088,6.3,0.6,107.32,276.9,0.498,0.16,,,
T,09:18:47,52.36137285,4.95120571,6.6,1.7,36.18,101.7,0.499,0.46,,,
T,09:18:48,52.36137092,4.951208392,6.1,1,59.14,139.6,0.499,0.28,,,
T,09:18:49,52.36137075,4.951209901,5.7,0.4,159.56,100.3,0.499,0.1,,,
T,09:18:50,52.36136841,4.951209901,6.2,0.9,63.82,180,0.5,0.26,,,
T,09:18:51,52.36136556,4.951211242,5.9,1.2,50.5,164,0.5,0.33,,,
T,09:18:52,52.36136422,4.951210739,5.8,0.6,108.85,192.9,0.5,0.15,,,
T,09:18:53,52.3613638,4.951214762,6.2,1,59.95,99.7,0.5,0.28,,,
T,09:18:54,52.36136732,4.951221217,6.5,2.1,28.3,48.2,0.501,0.59,,,
T,09:18:55,52.36137134,4.951229934,6,2.7,22.41,52.9,0.502,0.74,,,
T,09:18:56,52.36138132,4.951229682,6.2,4,15.01,359.1,0.503,1.11,,,
T,09:18:57,52.36138551,4.951229682,6.3,1.7,35.74,0,0.503,0.47,,,
T,09:18:58,52.3613897,4.951232532,6.6,1.8,32.99,22.6,0.504,0.51,,,
T,09:18:59,52.36139473,4.951232113,6.6,2,29.74,357.1,0.504,0.56,,,
T,09:19:00,52.36139825,4.95122809,6.3,1.7,34.86,325.1,0.505,0.48,,,
T,09:19:01,52.36140311,4.951220797,5.7,2.6,22.69,317.5,0.505,0.73,,,
T,09:19:02,52.36140889,4.95121493,6.2,2.7,22,328.2,0.506,0.76,,,
T,09:19:03,52.36141568,4.951210236,6,3,20.32,337.1,0.507,0.82,,,
T,09:19:04,52.36142205,4.951206129,6.2,2.7,21.87,338.5,0.508,0.76,,,
T,09:19:05,52.36142658,4.951199256,5.4,2.5,24.24,317.2,0.508,0.69,,,
T,09:19:06,52.36143043,4.951190874,6,2.6,23.34,307,0.509,0.71,,,
T,09:19:07,52.36143169,4.951184336,6.8,1.7,35.7,287.5,0.51,0.47,,,
T,09:19:08,52.36143379,4.951176373,7,2.1,28.23,293.3,0.51,0.59,,,
T,09:19:09,52.36143856,4.951165477,5.9,3.3,18.25,305.7,0.511,0.91,,,
T,09:19:10,52.36143965,4.951153575,6.9,3,20.33,278.5,0.512,0.82,,,
T,09:19:11,52.36144292,4.951144187,6.5,2.6,22.65,299.7,0.513,0.74,,,
T,09:19:12,52.36144586,4.951134715,6.6,2.6,23.05,296.9,0.513,0.72,,,
T,09:19:13,52.36144804,4.951128764,6.5,1.7,35.28,300.9,0.514,0.47,,,
T,09:19:14,52.3614534,4.95112164,6.3,2.8,21.66,321,0.515,0.77,,,
T,09:19:15,52.3614565,4.951112168,5.8,2.6,22.78,298.2,0.515,0.73,,,
T,09:19:16,52.36146237,4.951103116,5.8,3.2,18.56,316.7,0.516,0.9,,,
T,09:19:17,52.36146648,4.951096075,6.1,2.4,25.16,313.7,0.517,0.66,,,
T,09:19:18,52.3614705,4.951086435,6.3,2.9,20.97,304.4,0.518,0.79,,,
T,09:19:19,52.36147461,4.951075036,6.2,3.2,18.5,300.5,0.519,0.9,,,
T,09:19:20,52.36147712,4.951068079,6.2,2,30.28,300.6,0.519,0.55,,,
T,09:19:21,52.36147855,4.951061793,5.6,1.6,36.5,290.4,0.52,0.46,,,
T,09:19:22,52.36148098,4.951053578,6,2.2,26.82,295.9,0.52,0.62,,,
T,09:19:23,52.36148374,4.951041006,5.8,3.3,18.31,289.8,0.521,0.91,,,
T,09:19:24,52.36148307,4.95103036,6.5,2.6,22.86,264.1,0.522,0.73,,,
T,09:19:25,52.36148198,4.951020721,6.5,2.4,24.96,259.5,0.523,0.67,,,
T,09:19:26,52.36148508,4.951009322,5.9,3.1,19.61,294,0.523,0.85,,,
T,09:19:27,52.36149078,4.951000018,6.2,3.2,18.59,315.1,0.524,0.9,,,
T,09:19:28,52.36149791,4.950993396,6.6,3.3,18.27,330.4,0.525,0.91,,,
T,09:19:29,52.36150051,4.950981746,6.5,3,19.73,290.1,0.526,0.84,,,
T,09:19:30,52.36150109,4.950969089,6,3.1,19.27,274.3,0.527,0.86,,,
T,09:19:31,52.36150285,4.950952241,5.7,4.2,14.31,279.7,0.528,1.16,,,
T,09:19:32,52.36150285,4.950935729,6.2,4,14.82,270,0.529,1.12,,,
T,09:19:33,52.36150193,4.9509193,5.9,4,14.83,264.7,0.53,1.12,,,
T,09:19:34,52.36150109,4.950902704,6.1,4.1,14.69,265.3,0.532,1.13,,,
T,09:19:35,52.36149975,4.950887281,5.5,3.8,15.71,261.9,0.533,1.06,,,
T,09:19:36,52.3614974,4.950874289,6.9,3.3,18.06,253.5,0.534,0.92,,,
T,09:19:37,52.36149883,4.950860627,6.1,3.4,17.65,279.7,0.534,0.94,,,
T,09:19:38,52.36150067,4.950848138,6.3,3.2,19.04,283.6,0.535,0.88,,,
T,09:19:39,52.36150151,4.950838666,6.1,2.3,25.56,278.2,0.536,0.65,,,
T,09:19:40,52.36150185,4.950831961,5.9,1.6,36.36,274.7,0.536,0.46,,,
T,09:19:41,52.36150344,4.950826177,5.9,1.6,38.58,294.3,0.537,0.43,,,
T,09:19:42,52.36150587,4.9508157,5.5,2.7,21.84,290.8,0.538,0.76,,,
T,09:19:43,52.36150906,4.950801618,5.7,3.7,16.3,290.3,0.539,1.02,,,
T,09:19:44,52.36151123,4.950788291,5.9,3.4,17.74,285,0.54,0.94,,,
T,09:19:45,52.36151341,4.950774042,6,3.6,16.66,284.1,0.541,1,,,
T,09:19:46,52.36151425,4.950759709,5.5,3.5,16.99,275.5,0.542,0.98,,,
T,09:19:47,52.36151501,4.950742861,6.2,4.1,14.48,274.2,0.543,1.15,,,
T,09:19:48,52.36151568,4.950727439,6,3.8,15.82,274.1,0.544,1.05,,,
T,09:19:49,52.36151693,4.950715033,4.9,3.1,19.46,279.4,0.545,0.86,,,
T,09:19:50,52.3615197,4.950700449,5.5,3.7,16.02,287.3,0.546,1.04,,,
T,09:19:51,52.36152398,4.950679997,5.8,5.3,11.32,288.9,0.547,1.47,,,
T,09:19:52,52.3615259,4.95066273,5.3,4.3,13.94,280.4,0.548,1.2,,,
T,09:19:53,52.36152465,4.950649822,6,3.2,18.72,260.9,0.549,0.89,,,
T,09:19:54,52.36152314,4.950639177,6,2.7,22.39,256.9,0.55,0.74,,,
T,09:19:55,52.36152255,4.950629286,5.2,2.4,24.62,264.5,0.551,0.68,,,
T,09:19:56,52.36152523,4.95061948,5.4,2.6,22.78,294.1,0.551,0.73,,,
T,09:19:57,52.36152951,4.950608164,6.1,3.3,18.4,301.7,0.552,0.91,,,
T,09:19:58,52.36153445,4.950593161,6,4.2,14.36,298.4,0.553,1.16,,,
T,09:19:59,52.36153998,4.950576061,6,4.7,12.65,297.9,0.555,1.32,,,
T,09:20:00,52.36154476,4.950558543,5.8,4.7,12.76,294.1,0.556,1.31,,,
T,09:20:01,52.36154686,4.950546557,5.6,3.1,19.63,286,0.557,0.85,,,
T,09:20:02,52.3615487,4.950538427,5.7,2.1,28.22,290.4,0.558,0.59,,,
T,09:20:03,52.36154971,4.950527782,5.5,2.6,22.71,278.8,0.558,0.73,,,
T,09:20:04,52.36155088,4.950515628,6.5,3,19.88,279,0.559,0.84,,,
T,09:20:05,52.36155407,4.950500373,6.8,4,15.18,288.9,0.56,1.1,,,
T,09:20:06,52.36155717,4.950486459,5.7,3.6,16.52,290.1,0.561,1.01,,,
T,09:20:07,52.36155977,4.95047221,6.3,3.6,16.46,286.6,0.562,1.01,,,
T,09:20:08,52.36156195,4.950458379,5.6,3.5,17.13,284.5,0.563,0.97,,,
T,09:20:09,52.36156371,4.950452093,5.7,1.7,35.39,294.6,0.564,0.47,,,
T,09:20:10,52.36156739,4.950437592,6.3,3.9,15.58,292.6,0.565,1.07,,,
T,09:20:11,52.36157351,4.950417811,6.1,5.4,11.04,296.9,0.566,1.51,,,
T,09:20:12,52.36157687,4.9503987,5.8,4.9,12.31,286,0.568,1.35,,,
T,09:20:13,52.36158173,4.950380009,5.6,5,12.05,293.1,0.569,1.38,,,
T,09:20:14,52.361586,4.950365592,5.8,3.9,15.27,295.9,0.57,1.09,,,
T,09:20:15,52.3615917,4.950351929,5.5,4.1,14.8,304.3,0.571,1.13,,,
T,09:20:16,52.3615979,4.950339859,6.1,3.9,15.53,310.1,0.572,1.07,,,
T,09:20:17,52.36160327,4.950325023,5.4,4.2,14.2,300.6,0.573,1.17,,,
T,09:20:18,52.36160972,4.950310187,5.8,4.5,13.44,305.5,0.575,1.24,,,
T,09:20:19,52.36161316,4.950297196,6,3.5,17.29,293.4,0.576,0.96,,,
T,09:20:20,52.36161559,4.95028588,6.6,2.9,20.4,289.4,0.576,0.82,,,
T,09:20:21,52.36161844,4.95027666,6.4,2.5,23.69,296.8,0.577,0.7,,,
T,09:20:22,52.36161903,4.950271966,6.3,1.2,51.07,281.6,0.577,0.33,,,
T,09:20:23,52.36161794,4.950265596,6.3,1.6,36.99,254.4,0.578,0.45,,,
T,09:20:24,52.36162229,4.950255454,6.1,3,19.74,305.1,0.579,0.84,,,
T,09:20:25,52.36162607,4.950246401,5.8,2.7,22.34,304.3,0.58,0.75,,,
T,09:20:26,52.36163101,4.950233661,5.4,3.7,16.22,302.4,0.581,1.03,,,
T,09:20:27,52.36163445,4.950222261,5.7,3.1,19.25,296.3,0.581,0.87,,,
T,09:20:28,52.36163629,4.950215472,5.6,1.8,32.94,294,0.582,0.51,,,
T,09:20:29,52.36163839,4.950209353,6.2,1.7,34.9,299.3,0.582,0.48,,,
T,09:20:30,52.36163973,4.950203486,6.2,1.5,39.06,290.5,0.583,0.43,,,
T,09:20:31,52.36164451,4.950194769,6.2,2.9,20.91,311.9,0.584,0.8,,,
T,09:20:32,52.36164878,4.950180017,6,4,14.99,295.4,0.585,1.11,,,
T,09:20:33,52.36165348,4.950164678,5.9,4.2,14.27,296.6,0.586,1.17,,,
T,09:20:34,52.36165674,4.950150261,5.8,3.8,15.91,290.4,0.587,1.05,,,
T,09:20:35,52.36165909,4.950135928,5.6,3.6,16.49,285,0.588,1.01,,,
T,09:20:36,52.36166052,4.950118996,5.7,4.2,14.32,277.8,0.589,1.16,,,
T,09:20:37,52.36165993,4.950112626,5.9,1.6,37.98,261.4,0.59,0.44,,,
T,09:20:38,52.36165934,4.950118242,6,1.4,42.94,99.7,0.59,0.39,,,
T,09:20:39,52.36166219,4.95010986,6.5,2.4,25.52,299.1,0.591,0.65,,,
T,09:20:40,52.36166311,4.950106172,6.1,1,61.41,292.3,0.591,0.27,,,
T,09:20:41,52.36166345,4.950101478,5.6,1.2,51.77,276.7,0.591,0.32,,,
T,09:20:42,52.3616632,4.950095443,5.2,1.5,40.45,266.1,0.592,0.41,,,
T,09:20:43,52.36166295,4.950090917,6.1,1.1,53.83,264.8,0.592,0.31,,,
T,09:20:44,52.36166337,4.950086893,5.6,1,59.95,279.7,0.592,0.28,,,
T,09:20:45,52.36166429,4.950086474,5.7,0.4,156.5,344.5,0.592,0.11,,,
T,09:20:46,52.36166429,4.95008857,5.5,0.5,116.75,90,0.592,0.14,,,
T,09:20:47,52.36166404,4.950083625,6.5,1.2,49.3,265.2,0.593,0.34,,,
T,09:20:48,52.36166337,4.950079936,5.8,0.9,63.59,253.4,0.593,0.26,,,
T,09:20:49,52.3616627,4.950080439,6,0.3,203.01,155.4,0.593,0.08,,,
T,09:20:50,52.36166437,4.950075159,6.3,1.5,41.13,297.5,0.594,0.41,,,
T,09:20:51,52.36166504,4.950073315,5.6,0.5,114.07,300.8,0.594,0.15,,,
T,09:20:52,52.36166739,4.950071219,6.2,1.1,56,331.4,0.594,0.3,,,
T,09:20:53,52.36166764,4.950070884,5.7,0.1,461.49,320.8,0.594,0.04,,,
T,09:20:54,52.36166982,4.95006837,5.8,1.1,56.14,324.8,0.594,0.3,,,
T,09:20:55,52.36167208,4.950065352,5.7,1.2,51.27,320.8,0.595,0.33,,,
T,09:20:56,52.36167569,4.950060239,5.5,1.9,31.38,319.1,0.595,0.53,,,
T,09:20:57,52.36167342,4.950054707,5.7,1.6,36.77,236.2,0.596,0.45,,,
T,09:20:58,52.36167116,4.950055461,5.6,0.9,64.85,168.5,0.596,0.26,,,
T,09:20:59,52.36166907,4.950056886,5.5,0.9,65.99,157.4,0.596,0.25,,,
T,09:21:00,52.36166932,4.950055294,5.5,0.4,148.75,284.5,0.596,0.11,,,
T,09:21:01,52.36167016,4.950054037,5.6,0.5,131.62,317.5,0.596,0.13,,,
T,09:21:02,52.36167133,4.950052528,6.3,0.6,100.3,321.9,0.597,0.17,,,
T,09:21:03,52.36167125,4.950051857,6.1,0.2,357.51,258.4,0.597,0.05,,,
T,09:21:04,52.36167133,4.950051941,6,0,1524.37,31.4,0.597,0.01,,,
T,09:21:05,52.36167141,4.950053701,6,0.4,138.57,85.5,0.597,0.12,,,
T,09:21:06,52.36167133,4.950053366,5.2,0.1,675.42,247.7,0.597,0.02,,,
T,09:21:07,52.3616725,4.950050348,5.5,0.9,68.44,302.5,0.597,0.24,,,
T,09:21:08,52.36167644,4.95005127,5.4,1.6,37.64,8.1,0.597,0.44,,,
T,09:21:09,52.36167871,4.95005236,5.6,0.9,63.48,16.4,0.598,0.26,,,
T,09:21:10,52.36167443,4.950054288,5.6,1.8,33.77,164.6,0.598,0.49,,,
T,09:21:11,52.3616746,4.950055294,5.6,0.3,234.7,74.7,0.598,0.07,,,
T,09:21:12,52.36167569,4.950056048,5.4,0.5,126.56,22.9,0.598,0.13,,,
T,09:21:13,52.36167636,4.95006091,5.8,1.2,49.09,77.3,0.599,0.34,,,
T,09:21:14,52.36168189,4.95006334,6,2.3,26.15,15,0.599,0.64,,,
T,09:21:15,52.36168533,4.950071806,5.5,2.5,24.09,56.4,0.6,0.69,,,
T,09:21:16,52.36168784,4.95007935,5.6,2.1,28.48,61.4,0.601,0.59,,,
T,09:21:17,52.36169036,4.95008287,5.8,1.3,45.23,40.5,0.601,0.37,,,
T,09:21:18,52.36168943,4.95008924,5.9,1.6,37.38,103.3,0.601,0.45,,,
T,09:21:19,52.36169103,4.950089995,6.1,0.7,90.33,16.1,0.602,0.18,,,
T,09:21:20,52.36168943,4.95009318,6.2,1,59.49,129.3,0.602,0.28,,,
T,09:21:21,52.36168734,4.950096281,6.6,1.1,52.97,137.9,0.602,0.31,,,
T,09:21:22,52.36168139,4.950103154,6,2.9,20.55,144.8,0.603,0.81,,,
